月,日,核算账簿名称,凭证号,分录号,摘要,科目编码,科目名称,辅助项,币种,借方-本币,贷方-本币,核销信息,结算信息
11,27,广州和昇智通科技有限公司-省交院账簿类型,银付-0003,6,扣缴 11月职工社会保险费 医疗 个人,1221020302,1221020302\其他应收款\员工往来\个人自负费用\医疗保险金,,人民币,725.76,,,
11,27,广州和昇智通科技有限公司-省交院账簿类型,银付-0003,7,扣缴 11月职工社会保险费 失业 个人,1221020303,1221020303\其他应收款\员工往来\个人自负费用\失业保险金,,人民币,72.58,,,
11,27,广州和昇智通科技有限公司-省交院账簿类型,银付-0003,8,扣缴 11月职工社会保险费（单位+个人）,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,"11,448.87",,
11,28,广州和昇智通科技有限公司-省交院账簿类型,银付-0004,1,扣缴 10月职工住房公积金,221106,221106\应付职工薪酬\应付住房公积金,【绩效部门hl：和昇本部】,人民币,"3,629.00",,,
11,28,广州和昇智通科技有限公司-省交院账簿类型,银付-0004,2,扣缴 10月职工住房公积金,224104,224104\其他应付款\应付住房公积金,【绩效部门hl：和昇本部】,人民币,"4,210.00",,,
11,28,广州和昇智通科技有限公司-省交院账簿类型,银付-0004,3,扣缴 10月职工住房公积金,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,"7,839.00",,
11,28,广州和昇智通科技有限公司-省交院账簿类型,银付-0005,1,付 11月员工工资,2211010101,2211010101\应付职工薪酬\短期薪酬\工资薪金\工资、奖金、津贴和补贴,【绩效部门hl：和昇本部】,人民币,"47,913.00",,,
11,28,广州和昇智通科技有限公司-省交院账簿类型,银付-0005,2,付 11月员工工资 代扣养老保险个人部分,1221020301,1221020301\其他应收款\员工往来\个人自负费用\养老保险金,,人民币,,"2,903.04",,
11,28,广州和昇智通科技有限公司-省交院账簿类型,银付-0005,3,付 11月员工工资 代扣医疗保险个人部分,1221020302,1221020302\其他应收款\员工往来\个人自负费用\医疗保险金,,人民币,,725.76,,
11,28,广州和昇智通科技有限公司-省交院账簿类型,银付-0005,4,付 11月员工工资 代扣失业保险个人部分,1221020303,1221020303\其他应收款\员工往来\个人自负费用\失业保险金,,人民币,,72.58,,
11,28,广州和昇智通科技有限公司-省交院账簿类型,银付-0005,5,付 11月员工工资 代扣住房公积金个人部分,224104,224104\其他应付款\应付住房公积金,【绩效部门hl：和昇本部】,人民币,,"4,210.00",,
11,28,广州和昇智通科技有限公司-省交院账簿类型,银付-0005,6,付 11月员工工资 代扣个税,222108,222108\应交税费\应交个人所得税,【绩效部门hl：和昇本部】,人民币,,"2,151.66",,
11,28,广州和昇智通科技有限公司-省交院账簿类型,银付-0005,7,付 11月员工工资,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,"37,849.96",,
11,28,广州和昇智通科技有限公司-省交院账簿类型,银付-0005,8,付 刘海龙 11月安全员补贴,2211010101,2211010101\应付职工薪酬\短期薪酬\工资薪金\工资、奖金、津贴和补贴,【绩效部门hl：和昇本部】,人民币,300.00,,,
11,28,广州和昇智通科技有限公司-省交院账簿类型,银付-0005,9,付 刘海龙 11月安全员补贴,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,300.00,,
11,28,广州和昇智通科技有限公司-省交院账簿类型,银付-0006,1,付 曾丽娜 申请支付 广州顺丰速运有限公司 10月份快递费,66020807,66020807\管理费用\办公费\邮递费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,58.49,,,
11,28,广州和昇智通科技有限公司-省交院账簿类型,银付-0006,2,【进项发票】付 曾丽娜 申请支付 广州顺丰速运有限公司 10月份快递费 NO.24447000000627050261 税率6% 价税合计62,22210110,22210110\应交税费\应交增值税\待认证进项税额,【绩效部门hl：公司本部】,人民币,3.51,,,
11,28,广州和昇智通科技有限公司-省交院账簿类型,银付-0006,3,付 曾丽娜 申请支付 广州顺丰速运有限公司 10月份快递费,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,62.00,,
11,30,广州和昇智通科技有限公司-省交院账簿类型,转-0001,1,计提 11月职工工资及安全员补贴,660201,660201\管理费用\工资薪金,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,"48,213.00",,,
11,30,广州和昇智通科技有限公司-省交院账簿类型,转-0001,2,计提 11月职工工资及安全员补贴,2211010101,2211010101\应付职工薪酬\短期薪酬\工资薪金\工资、奖金、津贴和补贴,【绩效部门hl：和昇本部】,人民币,,"48,213.00",,
11,30,广州和昇智通科技有限公司-省交院账簿类型,转-0002,1,计提 11月职工社会保险费 养老保险,66020201,66020201\管理费用\社会保险费\养老保险金,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,"5,443.20",,,
11,30,广州和昇智通科技有限公司-省交院账簿类型,转-0002,2,计提 11月职工社会保险费 养老保险,22110201,22110201\应付职工薪酬\应付社会保险费\养老保险金,【绩效部门hl：和昇本部】,人民币,,"5,443.20",,
11,30,广州和昇智通科技有限公司-省交院账簿类型,转-0002,3,计提 11月职工社会保险费 工伤保险,66020205,66020205\管理费用\社会保险费\工伤保险金,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,72.58,,,
11,30,广州和昇智通科技有限公司-省交院账簿类型,转-0002,4,计提 11月职工社会保险费 工伤保险,22110205,22110205\应付职工薪酬\应付社会保险费\工伤保险金,【绩效部门hl：和昇本部】,人民币,,72.58,,
11,30,广州和昇智通科技有限公司-省交院账簿类型,转-0002,5,计提 11月职工社会保险费 医疗保险,66020203,66020203\管理费用\社会保险费\医疗保险费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,"1,941.41",,,
11,30,广州和昇智通科技有限公司-省交院账簿类型,转-0002,6,计提 11月职工社会保险费 医疗保险,22110203,22110203\应付职工薪酬\应付社会保险费\医疗保险费,【绩效部门hl：和昇本部】,人民币,,"1,941.41",,
11,30,广州和昇智通科技有限公司-省交院账簿类型,转-0002,7,计提 11月职工社会保险费 失业保险,66020204,66020204\管理费用\社会保险费\失业保险金,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,290.30,,,
11,30,广州和昇智通科技有限公司-省交院账簿类型,转-0002,8,计提 11月职工社会保险费 失业保险,22110204,22110204\应付职工薪酬\应付社会保险费\失业保险金,【绩效部门hl：和昇本部】,人民币,,290.30,,
11,30,广州和昇智通科技有限公司-省交院账簿类型,转-0003,1,计提 11月职工住房公积金,660204,660204\管理费用\住房公积金,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,"3,629.00",,,
11,30,广州和昇智通科技有限公司-省交院账簿类型,转-0003,2,计提 11月职工住房公积金,221106,221106\应付职工薪酬\应付住房公积金,【绩效部门hl：和昇本部】,人民币,,"3,629.00",,
11,30,广州和昇智通科技有限公司-省交院账簿类型,转-0004,1,计提 11月工会经费 48213*2%=964.26,660207,660207\管理费用\工会经费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,964.26,,,
11,30,广州和昇智通科技有限公司-省交院账簿类型,转-0004,2,计提 11月工会经费,221105,221105\应付职工薪酬\应付职工工会经费,【绩效部门hl：和昇本部】,人民币,,964.26,,
11,30,广州和昇智通科技有限公司-省交院账簿类型,转-0005,1,列 和立公司 代缴10月工会经费,221105,221105\应付职工薪酬\应付职工工会经费,【绩效部门hl：和昇本部】,人民币,964.26,,,
11,30,广州和昇智通科技有限公司-省交院账簿类型,转-0005,2,列 和立公司 代缴10月工会经费,224101,224101\其他应付款\单位往来,【客商：广东和立交通养护科技有限公司】【款项名称：无】【绩效部门hl：和昇本部】,人民币,,964.26,,
11,30,广州和昇智通科技有限公司-省交院账簿类型,转-0006,1,计提 11月固定资产折旧,660225,660225\管理费用\折旧费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,44.74,,,
11,30,广州和昇智通科技有限公司-省交院账簿类型,转-0006,2,计提 11月固定资产折旧,1602,1602\累计折旧,【绩效部门hl：和昇本部】,人民币,,44.74,,
11,30,广州和昇智通科技有限公司-省交院账簿类型,银付-0007,1,银行划扣手续费（工行2463）共2笔,660304,660304\财务费用\银行手续费,【绩效部门hl：和昇本部】,人民币,7.50,,,
11,30,广州和昇智通科技有限公司-省交院账簿类型,银付-0007,2,银行划扣手续费（工行2463）共2笔,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,3.00,,
11,30,广州和昇智通科技有限公司-省交院账簿类型,银付-0007,3,银行划扣手续费（工行2463）共2笔,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,4.50,,
12,1,广州和昇智通科技有限公司-省交院账簿类型,转-0001,1,列 刘海龙 冲销 山西浩宇金属制品有限公司 设备购置费（挖坑机）,660228,660228\管理费用\低值易耗品,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,"1,300.00",,,
12,1,广州和昇智通科技有限公司-省交院账簿类型,转-0001,2,【发票冲账】列 刘海龙 冲销 山西浩宇金属制品有限公司 设备购置费（挖坑机）,12210102,12210102\其他应收款\单位往来\其他往来,【客商：山西浩宇金属制品有限公司】【绩效部门hl：和昇本部】,人民币,,"1,300.00",,
12,12,广州和昇智通科技有限公司-省交院账簿类型,银付-0001,1,代缴 11月 个人所得税,222108,222108\应交税费\应交个人所得税,【绩效部门hl：公司本部】,人民币,"2,151.66",,,
12,12,广州和昇智通科技有限公司-省交院账簿类型,银付-0001,2,代缴 11月 个人所得税,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,"2,151.66",,
12,12,广州和昇智通科技有限公司-省交院账簿类型,银付-0002,1,付 曾丽娜 报销 智能锁,66020899,66020899\管理费用\办公费\其他,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,248.00,,,
12,12,广州和昇智通科技有限公司-省交院账簿类型,银付-0002,2,付 曾丽娜 报销 智能锁,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,248.00,,
12,21,广州和昇智通科技有限公司-省交院账簿类型,银收-0001,1,收 银行存款利息（工行2463）,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,37.46,,,
12,21,广州和昇智通科技有限公司-省交院账簿类型,银收-0001,2,收 银行存款利息（工行2463）,66030201,66030201\财务费用\利息收入\银行利息收入,【绩效部门hl：和昇本部】,人民币,-37.46,,,
12,24,广州和昇智通科技有限公司-省交院账簿类型,银付-0003,1,付 曾丽娜 申请支付 广州顺丰速运有限公司 11月份快递费,66020807,66020807\管理费用\办公费\邮递费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,35.85,,,
12,24,广州和昇智通科技有限公司-省交院账簿类型,银付-0003,2,【进项发票】付 曾丽娜 申请支付 广州顺丰速运有限公司 11月份快递费 NO.24447000000692621508 税率6% 价税合计38,22210110,22210110\应交税费\应交增值税\待认证进项税额,【绩效部门hl：公司本部】,人民币,2.15,,,
12,24,广州和昇智通科技有限公司-省交院账簿类型,银付-0003,3,付 曾丽娜 申请支付 广州顺丰速运有限公司 11月份快递费,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,38.00,,
12,27,广州和昇智通科技有限公司-省交院账簿类型,银付-0004,1,扣缴 12月单位负担职工社会保险费 养老,22110201,22110201\应付职工薪酬\应付社会保险费\养老保险金,【绩效部门hl：和昇本部】,人民币,"5,443.20",,,
12,27,广州和昇智通科技有限公司-省交院账簿类型,银付-0004,2,扣缴 12月单位负担职工社会保险费 医疗,22110203,22110203\应付职工薪酬\应付社会保险费\医疗保险费,【绩效部门hl：和昇本部】,人民币,"1,941.41",,,
12,27,广州和昇智通科技有限公司-省交院账簿类型,银付-0004,3,扣缴 12月单位负担职工社会保险费 失业,22110204,22110204\应付职工薪酬\应付社会保险费\失业保险金,【绩效部门hl：和昇本部】,人民币,290.30,,,
12,27,广州和昇智通科技有限公司-省交院账簿类型,银付-0004,4,扣缴 12月单位负担职工社会保险费 工伤,22110205,22110205\应付职工薪酬\应付社会保险费\工伤保险金,【绩效部门hl：和昇本部】,人民币,72.58,,,
12,27,广州和昇智通科技有限公司-省交院账簿类型,银付-0004,5,扣缴 12月职工社会保险费 养老 个人,1221020301,1221020301\其他应收款\员工往来\个人自负费用\养老保险金,,人民币,"2,903.04",,,
12,27,广州和昇智通科技有限公司-省交院账簿类型,银付-0004,6,扣缴 12月职工社会保险费 医疗 个人,1221020302,1221020302\其他应收款\员工往来\个人自负费用\医疗保险金,,人民币,725.76,,,
12,27,广州和昇智通科技有限公司-省交院账簿类型,银付-0004,7,扣缴 12月职工社会保险费 失业 个人,1221020303,1221020303\其他应收款\员工往来\个人自负费用\失业保险金,,人民币,72.58,,,
12,27,广州和昇智通科技有限公司-省交院账簿类型,银付-0004,8,扣缴 12月职工社会保险费（单位+个人）,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,"11,448.87",,
12,27,广州和昇智通科技有限公司-省交院账簿类型,银付-0005,1,扣缴 11月职工住房公积金,221106,221106\应付职工薪酬\应付住房公积金,【绩效部门hl：和昇本部】,人民币,"3,629.00",,,
12,27,广州和昇智通科技有限公司-省交院账簿类型,银付-0005,2,扣缴 11月职工住房公积金,224104,224104\其他应付款\应付住房公积金,【绩效部门hl：和昇本部】,人民币,"4,210.00",,,
12,27,广州和昇智通科技有限公司-省交院账簿类型,银付-0005,3,扣缴 11月职工住房公积金,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,"7,839.00",,
12,28,广州和昇智通科技有限公司-省交院账簿类型,银付-0006,1,付 刘海龙 12月安全员补贴,2211010101,2211010101\应付职工薪酬\短期薪酬\工资薪金\工资、奖金、津贴和补贴,【绩效部门hl：和昇本部】,人民币,300.00,,,
12,28,广州和昇智通科技有限公司-省交院账簿类型,银付-0006,2,付 刘海龙 12月安全员补贴,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,300.00,,
12,29,广州和昇智通科技有限公司-省交院账簿类型,银付-0007,1,付 11月员工工资,2211010101,2211010101\应付职工薪酬\短期薪酬\工资薪金\工资、奖金、津贴和补贴,【绩效部门hl：和昇本部】,人民币,"47,913.00",,,
12,29,广州和昇智通科技有限公司-省交院账簿类型,银付-0007,2,付 11月员工工资 代扣养老保险个人部分,1221020301,1221020301\其他应收款\员工往来\个人自负费用\养老保险金,,人民币,,"2,903.04",,
12,29,广州和昇智通科技有限公司-省交院账簿类型,银付-0007,3,付 11月员工工资 代扣医疗保险个人部分,1221020302,1221020302\其他应收款\员工往来\个人自负费用\医疗保险金,,人民币,,725.76,,
12,29,广州和昇智通科技有限公司-省交院账簿类型,银付-0007,4,付 11月员工工资 代扣失业保险个人部分,1221020303,1221020303\其他应收款\员工往来\个人自负费用\失业保险金,,人民币,,72.58,,
12,29,广州和昇智通科技有限公司-省交院账簿类型,银付-0007,5,付 11月员工工资 代扣住房公积金个人部分,224104,224104\其他应付款\应付住房公积金,【绩效部门hl：和昇本部】,人民币,,"4,210.00",,
12,29,广州和昇智通科技有限公司-省交院账簿类型,银付-0007,6,付 11月员工工资 代扣个税,222108,222108\应交税费\应交个人所得税,【绩效部门hl：和昇本部】,人民币,,"1,992.68",,
12,29,广州和昇智通科技有限公司-省交院账簿类型,银付-0007,7,付 11月员工工资,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,"38,008.94",,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0002,1,计提 12月职工工资及安全员补贴,660201,660201\管理费用\工资薪金,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,"48,213.00",,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0002,2,计提 12月职工工资及安全员补贴,2211010101,2211010101\应付职工薪酬\短期薪酬\工资薪金\工资、奖金、津贴和补贴,【绩效部门hl：和昇本部】,人民币,,"48,213.00",,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0003,1,计提 12月职工社会保险费 养老保险,66020201,66020201\管理费用\社会保险费\养老保险金,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,"5,443.20",,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0003,2,计提 12月职工社会保险费 养老保险,22110201,22110201\应付职工薪酬\应付社会保险费\养老保险金,【绩效部门hl：和昇本部】,人民币,,"5,443.20",,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0003,3,计提 12月职工社会保险费 工伤保险,66020205,66020205\管理费用\社会保险费\工伤保险金,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,72.58,,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0003,4,计提 12月职工社会保险费 工伤保险,22110205,22110205\应付职工薪酬\应付社会保险费\工伤保险金,【绩效部门hl：和昇本部】,人民币,,72.58,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0003,5,计提 12月职工社会保险费 医疗保险,66020203,66020203\管理费用\社会保险费\医疗保险费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,"1,941.41",,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0003,6,计提 12月职工社会保险费 医疗保险,22110203,22110203\应付职工薪酬\应付社会保险费\医疗保险费,【绩效部门hl：和昇本部】,人民币,,"1,941.41",,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0003,7,计提 12月职工社会保险费 失业保险,66020204,66020204\管理费用\社会保险费\失业保险金,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,290.30,,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0003,8,计提 12月职工社会保险费 失业保险,22110204,22110204\应付职工薪酬\应付社会保险费\失业保险金,【绩效部门hl：和昇本部】,人民币,,290.30,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0004,1,计提 12月职工住房公积金,660204,660204\管理费用\住房公积金,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,"3,629.00",,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0004,2,计提 12月职工住房公积金,221106,221106\应付职工薪酬\应付住房公积金,【绩效部门hl：和昇本部】,人民币,,"3,629.00",,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0005,1,计提 12月工会经费 48213*2%=964.26,660207,660207\管理费用\工会经费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,964.26,,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0005,2,计提 12月工会经费,221105,221105\应付职工薪酬\应付职工工会经费,【绩效部门hl：和昇本部】,人民币,,964.26,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0006,1,列 和立公司 代缴11月工会经费,221105,221105\应付职工薪酬\应付职工工会经费,【绩效部门hl：和昇本部】,人民币,964.26,,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0006,2,列 和立公司 代缴11月工会经费,224101,224101\其他应付款\单位往来,【客商：广东和立交通养护科技有限公司】【款项名称：无】【绩效部门hl：和昇本部】,人民币,,964.26,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0007,1,列 和立公司借款利息,66030102,66030102\财务费用\利息支出\内部利息结算支出,【绩效部门hl：和昇本部】,人民币,"2,300.00",,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0007,2,列 和立公司借款利息,224101,224101\其他应付款\单位往来,【客商：广东和立交通养护科技有限公司】【款项名称：无】【绩效部门hl：和昇本部】,人民币,,"2,300.00",,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0008,1,计提 12月固定资产折旧,660225,660225\管理费用\折旧费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,44.75,,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0008,2,计提 12月固定资产折旧,1602,1602\累计折旧,【绩效部门hl：和昇本部】,人民币,,44.75,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0009,1,列 工程边坡与滑坡安全风险智能监控系统 12月产值收入,1122,1122\应收账款,【客商：广东和立交通养护科技有限公司】【项目：其他项目(另填)】【绩效部门hl：和昇本部】,人民币,"368,000.00",,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0009,2,列 工程边坡与滑坡安全风险智能监控系统 12月产值收入,60010103,60010103\主营业务收入\勘测设计收入\设计收入,【项目：其他项目(另填)】【绩效部门hl：和昇本部】,人民币,,"364,356.44",,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0009,3,列 工程边坡与滑坡安全风险智能监控系统 12月产值收入,222121,222121\应交税费\待转销项税额（项目）,【项目：其他项目(另填)】【绩效部门hl：和昇本部】,人民币,,"3,643.56",,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0010,1,列 桥梁结构安全倾斜微振智能监测仪 12月产值收入,1122,1122\应收账款,【客商：广东和立交通养护科技有限公司】【项目：其他项目(另填)】【绩效部门hl：和昇本部】,人民币,"384,000.00",,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0010,2,列 桥梁结构安全倾斜微振智能监测仪 12月产值收入,60010103,60010103\主营业务收入\勘测设计收入\设计收入,【项目：其他项目(另填)】【绩效部门hl：和昇本部】,人民币,,"380,198.02",,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0010,3,列 桥梁结构安全倾斜微振智能监测仪 12月产值收入,222121,222121\应交税费\待转销项税额（项目）,【项目：其他项目(另填)】【绩效部门hl：和昇本部】,人民币,,"3,801.98",,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0011,1,调整 差旅费抵扣进项 会计科目,660222,660222\管理费用\差旅费（可抵扣）,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,-524.32,,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0011,2,调整 差旅费抵扣进项 会计科目,2221010203,2221010203\应交税费\应交增值税\进项税额\差旅费抵扣进项,【绩效部门hl：和昇本部】,人民币,-47.18,,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0011,3,调整 差旅费抵扣进项 会计科目,660221,660221\管理费用\差旅费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,571.50,,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0012,1,【进项转出】将 2024年9月银付004号凭证 万物互联（深圳）智能传感有限责任公司 专用发票 NO.24952000000152359458 作进项转出,53010105,53010105\研发支出\费用化支出\材料费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,"2,738.05",,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0012,2,【进项转出】将 2024年9月银付004号凭证 万物互联（深圳）智能传感有限责任公司 专用发票 NO.24952000000152359458 作进项转出,22210103,22210103\应交税费\应交增值税\进项税额转出,【绩效部门hl：公司本部】,人民币,,"2,738.05",,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0012,3,【进项转出】将 2024年10月银付005号凭证 万物互联（深圳）智能传感有限责任公司 专用发票 NO.24952000000164732223 作进项转出,660211,660211\管理费用\中介机构费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,58.87,,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0012,4,【进项转出】将 2024年10月银付005号凭证 万物互联（深圳）智能传感有限责任公司 专用发票 NO.24952000000164732223 作进项转出,22210103,22210103\应交税费\应交增值税\进项税额转出,【绩效部门hl：公司本部】,人民币,,58.87,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0012,5,【进项转出】将 2024年11月银付006号凭证 广州顺丰速运有限公司 专用发票 NO.24447000000627050261 作进项转出,66020807,66020807\管理费用\办公费\邮递费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,3.51,,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0012,6,【进项转出】将 2024年11月银付006号凭证 广州顺丰速运有限公司 专用发票 NO.24447000000627050261 作进项转出,22210103,22210103\应交税费\应交增值税\进项税额转出,【绩效部门hl：公司本部】,人民币,,3.51,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0012,7,【进项转出】将 2024年12月银付003号凭证 广州顺丰速运有限公司 专用发票 NO.24447000000692621508 作进项转出,66020807,66020807\管理费用\办公费\邮递费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,2.15,,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0012,8,【进项转出】将 2024年12月银付003号凭证 广州顺丰速运有限公司 专用发票 NO.24447000000692621508 作进项转出,22210103,22210103\应交税费\应交增值税\进项税额转出,【绩效部门hl：公司本部】,人民币,,2.15,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0013,1,冲销 其他应收款坏账准备,670203,670203\信用减值损失\其他应收款减值损失,【绩效部门hl：和昇本部】,人民币,"-1,167.30",,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0013,2,冲销 其他应收款坏账准备,123102,123102\坏账准备\其他应收款坏账准备,【绩效部门hl：和昇本部】,人民币,,"-1,167.30",,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0014,1,冲销 递延所得税资产,18110101,18110101\递延所得税资产\资产减值准备\坏账准备,【绩效部门hl：和昇本部】,人民币,-291.83,,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0014,2,冲销 递延所得税资产,680103,680103\所得税费用\递延所得税资产,【绩效部门hl：和昇本部】,人民币,291.83,,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0015,1,结转 进项税额转出,22210103,22210103\应交税费\应交增值税\进项税额转出,【绩效部门hl：公司本部】,人民币,"2,802.58",,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0015,2,结转 进项税额转出,22210110,22210110\应交税费\应交增值税\待认证进项税额,【绩效部门hl：公司本部】,人民币,,"2,802.58",,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0016,1,计提 2024年效益工资,660201,660201\管理费用\工资薪金,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,"300,000.00",,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0016,2,计提 2024年效益工资,2211010102,2211010102\应付职工薪酬\短期薪酬\工资薪金\工资含量节余,【绩效部门hl：和昇本部】,人民币,,"300,000.00",,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0017,1,结转 研发支出,660220,660220\管理费用\研究开发费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,"134,094.22",,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0017,2,结转 研发支出,53010105,53010105\研发支出\费用化支出\材料费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,,"111,644.22",,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0017,3,结转 研发支出,5301019903,5301019903\研发支出\费用化支出\其他费用\专利申请费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,,"20,370.00",,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0017,4,结转 研发支出,5301019999,5301019999\研发支出\费用化支出\其他费用\其他,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,,"2,080.00",,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0018,1,结转 收入,60010103,60010103\主营业务收入\勘测设计收入\设计收入,【项目：其他项目(另填)】【绩效部门hl：和昇本部】,人民币,"744,554.46",,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0018,2,结转 收入,4103,4103\本年利润,【绩效部门hl：和昇本部】,人民币,,"744,554.46",,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0019,1,结转 损益,4103,4103\本年利润,【绩效部门hl：和昇本部】,人民币,"814,778.16",,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0019,2,结转 损益,66030102,66030102\财务费用\利息支出\内部利息结算支出,【绩效部门hl：和昇本部】,人民币,,"2,300.00",,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0019,3,结转 损益,66030201,66030201\财务费用\利息收入\银行利息收入,【绩效部门hl：和昇本部】,人民币,,-91.21,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0019,4,结转 损益,660304,660304\财务费用\银行手续费,【绩效部门hl：和昇本部】,人民币,,296.09,,
