月,日,核算账簿名称,凭证号,分录号,摘要,科目编码,科目名称,辅助项,币种,借方-本币,贷方-本币,核销信息,结算信息
10,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0004,1,2022-SXJC-0044 甘北路（白石大道-高沙东路）工程特殊地基处理检测服务检测  江门市蓬江区政府投资工程建设管理中心（发票：58712.12 税：3323.33 NO.256023146）,222121,222121\应交税费\待转销项税额（项目）,【项目：甘北路（白石大道-高沙东路）工程特殊地基处理检测服务检测2022-SXJC-0044-江门分公司】【绩效部门hl：盛翔本部】,人民币,"3,323.33",,,
10,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0004,2,2022-SXJC-0044 甘北路（白石大道-高沙东路）工程特殊地基处理检测服务检测  江门市蓬江区政府投资工程建设管理中心（发票：58712.12 税：3323.33 NO.256023146）,2221010101,2221010101\应交税费\应交增值税\销项税额\销项税额(自开票),【绩效部门hl：盛翔本部】,人民币,,"3,323.33",,
10,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,1,盛翔公司代缴9月职工住房公积金,224104,224104\其他应付款\应付住房公积金,【绩效部门hl：盛翔本部】,人民币,"2,980.00",,,
10,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,2,盛翔公司代缴9月职工住房公积金,221106,221106\应付职工薪酬\应付住房公积金,【绩效部门hl：盛翔本部】,人民币,"2,980.00",,,
10,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,3,盛翔公司代缴9月职工住房公积金,224101,224101\其他应付款\单位往来,【客商：广东盛翔交通工程检测有限公司】【款项名称：无】【绩效部门hl：盛翔本部】,人民币,,"5,960.00",,
10,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,1,和立公司代缴2023年9月工会经费,221105,221105\应付职工薪酬\应付职工工会经费,【绩效部门hl：盛翔本部】,人民币,282.26,,,
10,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,2,和立公司代缴2023年9月工会经费,224101,224101\其他应付款\单位往来,【客商：广东和立交通养护科技有限公司】【款项名称：无】【绩效部门hl：盛翔本部】,人民币,,282.26,,
10,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0007,1,计提10月职工工资,510101,510101\制造费用\工资薪金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"10,350.00",,,
10,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0007,2,计提10月职工工资,2211010101,2211010101\应付职工薪酬\短期薪酬\工资薪金\工资、奖金、津贴和补贴,【绩效部门hl：盛翔本部】,人民币,,"10,350.00",,
10,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0008,1,计提10月工会经费（工资10350.00*2%=207）,660207,660207\管理费用\工会经费,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,207,,,
10,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0008,2,计提10月工会经费（工资10350.00*2%=207）,221105,221105\应付职工薪酬\应付职工工会经费,【绩效部门hl：盛翔本部】,人民币,,207,,
10,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0009,1,计提10月职工社保费,51010201,51010201\制造费用\社会保险费\养老保险金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"3,476.34",,,
10,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0009,2,计提10月职工社保费,51010205,51010205\制造费用\社会保险费\工伤保险金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,49.66,,,
10,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0009,3,计提10月职工社保费,51010203,51010203\制造费用\社会保险费\医疗保险费,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"1,700.92",,,
10,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0009,4,计提10月职工社保费,51010204,51010204\制造费用\社会保险费\失业保险金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,198.65,,,
10,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0009,5,计提10月职工社保费,22110201,22110201\应付职工薪酬\应付社会保险费\养老保险金,【绩效部门hl：盛翔本部】,人民币,,"3,476.34",,
10,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0009,6,计提10月职工社保费,22110205,22110205\应付职工薪酬\应付社会保险费\工伤保险金,【绩效部门hl：盛翔本部】,人民币,,49.66,,
10,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0009,7,计提10月职工社保费,22110203,22110203\应付职工薪酬\应付社会保险费\医疗保险费,【绩效部门hl：盛翔本部】,人民币,,"1,700.92",,
10,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0009,8,计提10月职工社保费,22110204,22110204\应付职工薪酬\应付社会保险费\失业保险金,【绩效部门hl：盛翔本部】,人民币,,198.65,,
10,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0010,1,盛翔公司代付10月职工社保费,22110201,22110201\应付职工薪酬\应付社会保险费\养老保险金,【绩效部门hl：盛翔本部】,人民币,"3,476.34",,,
10,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0010,2,盛翔公司代付10月职工社保费,22110205,22110205\应付职工薪酬\应付社会保险费\工伤保险金,【绩效部门hl：盛翔本部】,人民币,49.66,,,
10,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0010,3,盛翔公司代付10月职工社保费,22110203,22110203\应付职工薪酬\应付社会保险费\医疗保险费,【绩效部门hl：盛翔本部】,人民币,"1,700.92",,,
10,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0010,4,盛翔公司代付10月职工社保费,22110204,22110204\应付职工薪酬\应付社会保险费\失业保险金,【绩效部门hl：盛翔本部】,人民币,198.65,,,
10,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0010,5,盛翔公司代付10月职工社保费-个人部分,1221020301,1221020301\其他应收款\员工往来\个人自负费用\养老保险金,【绩效部门hl：盛翔本部】,人民币,"1,986.48",,,
10,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0010,6,盛翔公司代付10月职工社保费-个人部分,1221020302,1221020302\其他应收款\员工往来\个人自负费用\医疗保险金,【绩效部门hl：盛翔本部】,人民币,496.62,,,
10,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0010,7,盛翔公司代付10月职工社保费-个人部分,1221020303,1221020303\其他应收款\员工往来\个人自负费用\失业保险金,【绩效部门hl：盛翔本部】,人民币,49.66,,,
10,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0010,8,盛翔公司代付10月职工社保费,224101,224101\其他应付款\单位往来,【客商：广东盛翔交通工程检测有限公司】【款项名称：无】【绩效部门hl：盛翔本部】,人民币,,"7,958.33",,
10,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0011,1,计提10月职工住房公积金,510107,510107\制造费用\住房公积金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"2,980.00",,,
10,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0011,2,计提10月职工住房公积金,221106,221106\应付职工薪酬\应付住房公积金,【绩效部门hl：盛翔本部】,人民币,,"2,980.00",,
10,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0012,1,计提10月职工企业年金,51010202,51010202\制造费用\社会保险费\补充养老保险,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,800.07,,,
10,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0012,2,计提10月职工企业年金,22110202,22110202\应付职工薪酬\应付社会保险费\补充养老保险,【绩效部门hl：盛翔本部】,人民币,,800.07,,
10,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0015,1,列10月份加计扣除抵减进项税额（本月进项税为499.83元，499.83*0.05=24.99元）,22210106,22210106\应交税费\应交增值税\加计扣除抵减进项,【绩效部门hl：盛翔本部】,人民币,24.99,,,
10,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0015,2,列10月份加计扣除抵减进项税额（本月进项税为499.83元，499.83*0.05=24.99元）,611302,611302\其他收益\进项加计抵减,【绩效部门hl：盛翔本部】,人民币,,24.99,,
10,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0002,1,付10月职工工资,2211010101,2211010101\应付职工薪酬\短期薪酬\工资薪金\工资、奖金、津贴和补贴,【绩效部门hl：盛翔本部】,人民币,"10,350.00",,,
10,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0002,2,代扣个人养老保险,1221020301,1221020301\其他应收款\员工往来\个人自负费用\养老保险金,【绩效部门hl：盛翔本部】,人民币,,"1,986.48",,
10,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0002,3,代扣个人医疗保险,1221020302,1221020302\其他应收款\员工往来\个人自负费用\医疗保险金,【绩效部门hl：盛翔本部】,人民币,,496.62,,
10,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0002,4,代扣个人失业保险,1221020303,1221020303\其他应收款\员工往来\个人自负费用\失业保险金,【绩效部门hl：盛翔本部】,人民币,,49.66,,
10,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0002,5,代扣个人住房公积金,224104,224104\其他应付款\应付住房公积金,【绩效部门hl：盛翔本部】,人民币,,"2,980.00",,
10,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0002,6,代扣个人企业年金,1221020305,1221020305\其他应收款\员工往来\个人自负费用\企业年金（个人部分）,【绩效部门hl：盛翔本部】,人民币,,248,,
10,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0002,7,付10月职工工资,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,,"4,589.24",,
10,31,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0013,1,计提使用权资产折旧-江门市蓬江区江门万达广场17幢1212室,510115,510115\制造费用\折旧费,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"1,750.00",,,
10,31,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0013,2,计提使用权资产折旧-江门市蓬江区江门万达广场17幢1212室,164201,164201\使用权资产累计折旧\房屋及建筑物,【绩效部门hl：盛翔本部】【物业地址：江门市蓬江区江门万达广场17幢1212室】,人民币,,"1,750.00",,
10,31,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0014,1,认证8月份待认证进项税额,2221010201,2221010201\应交税费\应交增值税\进项税额\专用发票,【绩效部门hl：盛翔本部】,人民币,499.83,,,
10,31,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0014,2,认证8月份待认证进项税额,222118,222118\应交税费\待认证进项税额,【绩效部门hl：盛翔本部】,人民币,,499.83,,
10,31,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0016,1,结转10月未交增值税,2221010101,2221010101\应交税费\应交增值税\销项税额\销项税额(自开票),【绩效部门hl：盛翔本部】,人民币,"40,826.77",,,
10,31,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0016,2,结转10月未交增值税,2221010201,2221010201\应交税费\应交增值税\进项税额\专用发票,【绩效部门hl：盛翔本部】,人民币,,499.83,,
10,31,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0016,3,结转10月未交增值税,22210106,22210106\应交税费\应交增值税\加计扣除抵减进项,【绩效部门hl：盛翔本部】,人民币,,24.99,,
10,31,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0016,4,结转10月未交增值税,22210112,22210112\应交税费\应交增值税\转出未交增值税,【绩效部门hl：盛翔本部】,人民币,,"40,301.95",,
10,31,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0017,1,转出10月未交增值税,22210112,22210112\应交税费\应交增值税\转出未交增值税,【绩效部门hl：盛翔本部】,人民币,"40,301.95",,,
10,31,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0017,2,转出10月未交增值税,222102,222102\应交税费\未交增值税,【绩效部门hl：盛翔本部】,人民币,,"40,301.95",,
10,31,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0018,1,计提10月增值税附加税费40301.95*0.07=2821.14,640302,640302\税金及附加\城市维护建设税,【绩效部门hl：盛翔本部】,人民币,"2,821.14",,,
10,31,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0018,2,计提10月增值税附加税费40301.95*0.07=2821.14,222105,222105\应交税费\应交城市维护建设税,【绩效部门hl：盛翔本部】,人民币,,"2,821.14",,
10,31,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0018,3,计提10月增值税附加税费40301.95*0.03=1209.06,640306,640306\税金及附加\教育费附加,【绩效部门hl：盛翔本部】,人民币,"1,209.06",,,
10,31,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0018,4,计提10月增值税附加税费40301.95*0.03=1209.06,222110,222110\应交税费\应交教育费附加,【绩效部门hl：盛翔本部】,人民币,,"1,209.06",,
10,31,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0018,5,计提10月增值税附加税费40301.95*0.02=806.04,640305,640305\税金及附加\地方教育附加,【绩效部门hl：盛翔本部】,人民币,806.04,,,
10,31,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0018,6,计提10月增值税附加税费40301.95*0.02=806.04,222109,222109\应交税费\应交地方教育附加,【绩效部门hl：盛翔本部】,人民币,,806.04,,
11,1,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0001,1,2022-SXJC-0046 滨江新区鸿飞路（大林路-华盛路）工程特殊地基处理检测服务检测  江门市蓬江区政府投资工程建设管理中心（发票：585037.76税：33115.34 NO.263232120）,222121,222121\应交税费\待转销项税额（项目）,【项目：滨江新区鸿飞路（大林路-华盛路）工程特殊地基处理检测服务检测 2022-SXJC-0046-江门分公司】【绩效部门hl：盛翔本部】,人民币,"33,115.34",,,
11,1,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0001,2,2022-SXJC-0046 滨江新区鸿飞路（大林路-华盛路）工程特殊地基处理检测服务检测  江门市蓬江区政府投资工程建设管理中心（发票：585037.76税：33115.34 NO.263232120）,2221010101,2221010101\应交税费\应交增值税\销项税额\销项税额(自开票),【绩效部门hl：盛翔本部】,人民币,,"33,115.34",,
11,1,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0001,1,付 中信银行普通转账（跨行）手续费,660304,660304\财务费用\银行手续费,【绩效部门hl：盛翔本部】,人民币,3.6,,,
11,1,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0001,2,付 中信银行普通转账（跨行）手续费,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,,3.6,,
11,14,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0002,1,缴纳10月增值税,222102,222102\应交税费\未交增值税,【绩效部门hl：盛翔本部】,人民币,"40,301.95",,,
11,14,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0002,2,缴纳10月增值税,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,,"40,301.95",,
11,14,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0003,1,缴纳10月城市维护建设税,222105,222105\应交税费\应交城市维护建设税,【绩效部门hl：盛翔本部】,人民币,"2,821.14",,,
11,14,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0003,2,缴纳10月教育费附加,222110,222110\应交税费\应交教育费附加,【绩效部门hl：盛翔本部】,人民币,"1,209.06",,,
11,14,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0003,3,缴纳10月地方教育附加,222109,222109\应交税费\应交地方教育附加,【绩效部门hl：盛翔本部】,人民币,806.04,,,
11,14,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0003,4,缴纳10月增值税附加税,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,,"4,836.24",,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0002,1,盛翔公司代缴10月职工住房公积金,224104,224104\其他应付款\应付住房公积金,【绩效部门hl：盛翔本部】,人民币,"2,980.00",,,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0002,2,盛翔公司代缴10月职工住房公积金,221106,221106\应付职工薪酬\应付住房公积金,【绩效部门hl：盛翔本部】,人民币,"2,980.00",,,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0002,3,盛翔公司代缴10月职工住房公积金,224101,224101\其他应付款\单位往来,【客商：广东盛翔交通工程检测有限公司】【款项名称：无】【绩效部门hl：盛翔本部】,人民币,,"5,960.00",,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0004,1,计提11月职工工资,510101,510101\制造费用\工资薪金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"10,350.00",,,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0004,2,计提11月职工工资,2211010101,2211010101\应付职工薪酬\短期薪酬\工资薪金\工资、奖金、津贴和补贴,【绩效部门hl：盛翔本部】,人民币,,"10,350.00",,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,1,计提11月职工社保费,51010201,51010201\制造费用\社会保险费\养老保险金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"3,476.34",,,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,2,计提11月职工社保费,51010205,51010205\制造费用\社会保险费\工伤保险金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,49.66,,,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,3,计提11月职工社保费,51010203,51010203\制造费用\社会保险费\医疗保险费,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"1,700.92",,,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,4,计提11月职工社保费,51010204,51010204\制造费用\社会保险费\失业保险金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,198.65,,,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,5,计提11月职工社保费,22110201,22110201\应付职工薪酬\应付社会保险费\养老保险金,【绩效部门hl：盛翔本部】,人民币,,"3,476.34",,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,6,计提11月职工社保费,22110205,22110205\应付职工薪酬\应付社会保险费\工伤保险金,【绩效部门hl：盛翔本部】,人民币,,49.66,,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,7,计提11月职工社保费,22110203,22110203\应付职工薪酬\应付社会保险费\医疗保险费,【绩效部门hl：盛翔本部】,人民币,,"1,700.92",,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,8,计提11月职工社保费,22110204,22110204\应付职工薪酬\应付社会保险费\失业保险金,【绩效部门hl：盛翔本部】,人民币,,198.65,,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0007,1,盛翔公司代付11月职工社保费,22110201,22110201\应付职工薪酬\应付社会保险费\养老保险金,【绩效部门hl：盛翔本部】,人民币,"3,476.34",,,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0007,2,盛翔公司代付11月职工社保费,22110205,22110205\应付职工薪酬\应付社会保险费\工伤保险金,【绩效部门hl：盛翔本部】,人民币,49.66,,,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0007,3,盛翔公司代付11月职工社保费,22110203,22110203\应付职工薪酬\应付社会保险费\医疗保险费,【绩效部门hl：盛翔本部】,人民币,"1,700.92",,,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0007,4,盛翔公司代付11月职工社保费,22110204,22110204\应付职工薪酬\应付社会保险费\失业保险金,【绩效部门hl：盛翔本部】,人民币,198.65,,,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0007,5,盛翔公司代付11月职工社保费-个人部分,1221020301,1221020301\其他应收款\员工往来\个人自负费用\养老保险金,【绩效部门hl：盛翔本部】,人民币,"1,986.48",,,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0007,6,盛翔公司代付11月职工社保费-个人部分,1221020302,1221020302\其他应收款\员工往来\个人自负费用\医疗保险金,【绩效部门hl：盛翔本部】,人民币,496.62,,,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0007,7,盛翔公司代付11月职工社保费-个人部分,1221020303,1221020303\其他应收款\员工往来\个人自负费用\失业保险金,【绩效部门hl：盛翔本部】,人民币,49.66,,,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0007,8,盛翔公司代付11月职工社保费,224101,224101\其他应付款\单位往来,【客商：广东盛翔交通工程检测有限公司】【款项名称：无】【绩效部门hl：盛翔本部】,人民币,,"7,958.33",,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0008,1,计提11月职工住房公积金,510107,510107\制造费用\住房公积金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"2,980.00",,,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0008,2,计提11月职工住房公积金,221106,221106\应付职工薪酬\应付住房公积金,【绩效部门hl：盛翔本部】,人民币,,"2,980.00",,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0009,1,计提11月职工企业年金,51010202,51010202\制造费用\社会保险费\补充养老保险,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,800.07,,,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0009,2,计提11月职工企业年金,22110202,22110202\应付职工薪酬\应付社会保险费\补充养老保险,【绩效部门hl：盛翔本部】,人民币,,800.07,,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0010,1,计提使用权资产折旧-江门市蓬江区江门万达广场17幢1212室,510115,510115\制造费用\折旧费,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"1,750.00",,,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0010,2,计提使用权资产折旧-江门市蓬江区江门万达广场17幢1212室,164201,164201\使用权资产累计折旧\房屋及建筑物,【绩效部门hl：盛翔本部】【物业地址：江门市蓬江区江门万达广场17幢1212室】,人民币,,"1,750.00",,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0011,1,结转11月未交增值税,2221010101,2221010101\应交税费\应交增值税\销项税额\销项税额(自开票),【绩效部门hl：盛翔本部】,人民币,"33,115.34",,,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0011,2,结转11月未交增值税,22210112,22210112\应交税费\应交增值税\转出未交增值税,【绩效部门hl：盛翔本部】,人民币,,"33,115.34",,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0012,1,转出11月未交增值税,22210112,22210112\应交税费\应交增值税\转出未交增值税,【绩效部门hl：盛翔本部】,人民币,"33,115.34",,,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0012,2,转出11月未交增值税,222102,222102\应交税费\未交增值税,【绩效部门hl：盛翔本部】,人民币,,"33,115.34",,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0013,1,计提11月增值税附加税费33115.34*0.07=2318.07,640302,640302\税金及附加\城市维护建设税,【绩效部门hl：盛翔本部】,人民币,"2,318.07",,,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0013,2,计提11月增值税附加税费33115.34*0.07=2318.07,222105,222105\应交税费\应交城市维护建设税,【绩效部门hl：盛翔本部】,人民币,,"2,318.07",,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0013,3,计提11月增值税附加税费33115.34*0.03=993.46,640306,640306\税金及附加\教育费附加,【绩效部门hl：盛翔本部】,人民币,993.46,,,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0013,4,计提11月增值税附加税费33115.34*0.03=993.46,222110,222110\应交税费\应交教育费附加,【绩效部门hl：盛翔本部】,人民币,,993.46,,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0013,5,计提11月增值税附加税费33115.34*0.02=662.31,640305,640305\税金及附加\地方教育附加,【绩效部门hl：盛翔本部】,人民币,662.31,,,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0013,6,计提11月增值税附加税费33115.34*0.02=662.31,222109,222109\应交税费\应交地方教育附加,【绩效部门hl：盛翔本部】,人民币,,662.31,,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0014,1,计提6-10月职工高温补贴,510103,510103\制造费用\职工福利费,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"1,500.00",,,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0014,2,计提6-10月职工高温补贴,22110304,22110304\应付职工薪酬\职工福利费\防暑降温费,【绩效部门hl：盛翔本部】,人民币,,"1,500.00",,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0015,1,盛翔公司代发6-10月职工高温补贴,22110304,22110304\应付职工薪酬\职工福利费\防暑降温费,【绩效部门hl：盛翔本部】,人民币,"1,500.00",,,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0015,2,盛翔公司代发6-10月职工高温补贴,224101,224101\其他应付款\单位往来,【客商：广东盛翔交通工程检测有限公司】【款项名称：无】【绩效部门hl：盛翔本部】,人民币,,"1,500.00",,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0004,1,付11月职工工资,2211010101,2211010101\应付职工薪酬\短期薪酬\工资薪金\工资、奖金、津贴和补贴,【绩效部门hl：盛翔本部】,人民币,"10,350.00",,,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0004,2,代扣个人养老保险,1221020301,1221020301\其他应收款\员工往来\个人自负费用\养老保险金,【绩效部门hl：盛翔本部】,人民币,,"1,986.48",,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0004,3,代扣个人医疗保险,1221020302,1221020302\其他应收款\员工往来\个人自负费用\医疗保险金,【绩效部门hl：盛翔本部】,人民币,,496.62,,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0004,4,代扣个人失业保险,1221020303,1221020303\其他应收款\员工往来\个人自负费用\失业保险金,【绩效部门hl：盛翔本部】,人民币,,49.66,,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0004,5,代扣个人住房公积金,224104,224104\其他应付款\应付住房公积金,【绩效部门hl：盛翔本部】,人民币,,"2,980.00",,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0004,6,代扣个人企业年金,1221020305,1221020305\其他应收款\员工往来\个人自负费用\企业年金（个人部分）,【绩效部门hl：盛翔本部】,人民币,,248,,
11,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0004,7,付11月职工工资,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,,"4,589.24",,
