月,日,核算账簿名称,凭证号,分录号,摘要,科目编码,科目名称,辅助项,币种,借方-本币,贷方-本币,核销信息,结算信息
6,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0008,1,计提 1月企业年金,5301010202,5301010202\研发支出\费用化支出\社会保险费\补充养老保险,【部门：研发中心】【绩效部门hl：工程】,人民币,"3,680.34",,,
6,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0008,2,计提 1月企业年金,22110202,22110202\应付职工薪酬\应付社会保险费\补充养老保险,【绩效部门hl：工程】,人民币,,"3,680.34",,
6,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0008,3,计提 2月企业年金,5301010202,5301010202\研发支出\费用化支出\社会保险费\补充养老保险,【部门：研发中心】【绩效部门hl：工程】,人民币,"3,680.34",,,
6,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0008,4,计提 2月企业年金,22110202,22110202\应付职工薪酬\应付社会保险费\补充养老保险,【绩效部门hl：工程】,人民币,,"3,680.34",,
6,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0008,5,计提 3月企业年金,5301010202,5301010202\研发支出\费用化支出\社会保险费\补充养老保险,【部门：研发中心】【绩效部门hl：工程】,人民币,"3,680.34",,,
6,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0008,6,计提 3月企业年金,22110202,22110202\应付职工薪酬\应付社会保险费\补充养老保险,【绩效部门hl：工程】,人民币,,"3,680.34",,
6,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0008,7,计提 4月企业年金,5301010202,5301010202\研发支出\费用化支出\社会保险费\补充养老保险,【部门：研发中心】【绩效部门hl：工程】,人民币,"3,680.34",,,
6,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0008,8,计提 4月企业年金,22110202,22110202\应付职工薪酬\应付社会保险费\补充养老保险,【绩效部门hl：工程】,人民币,,"3,680.34",,
6,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0008,9,计提 5月企业年金,5301010202,5301010202\研发支出\费用化支出\社会保险费\补充养老保险,【部门：研发中心】【绩效部门hl：工程】,人民币,"3,680.34",,,
6,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0008,10,计提 5月企业年金,22110202,22110202\应付职工薪酬\应付社会保险费\补充养老保险,【绩效部门hl：工程】,人民币,,"3,680.34",,
6,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0008,11,计提 6月企业年金,5301010202,5301010202\研发支出\费用化支出\社会保险费\补充养老保险,【部门：研发中心】【绩效部门hl：工程】,人民币,"3,680.34",,,
6,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0008,12,计提 6月企业年金,22110202,22110202\应付职工薪酬\应付社会保险费\补充养老保险,【绩效部门hl：工程】,人民币,,"3,680.34",,
7,3,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0001,1,银行划扣手续费,660304,660304\财务费用\银行手续费,【绩效部门hl：公司本部】,人民币,216.00,,,
7,3,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0001,2,银行划扣手续费,100206,100206\银行存款\中信银行,【银行账户：中信银行佛山南海大道支行1434】,人民币,,16.00,,
7,3,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0001,3,银行划扣手续费,100206,100206\银行存款\中信银行,【银行账户：中信银行佛山南海大道支行1434】,人民币,,200.00,,
7,17,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0002,1,缴纳 6月 个人所得税,222108,222108\应交税费\应交个人所得税,【绩效部门hl：工程】,人民币,"5,141.99",,,
7,17,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0002,2,缴纳 6月 个人所得税,100206,100206\银行存款\中信银行,【银行账户：中信银行佛山南海大道支行1434】,人民币,,"5,141.99",,
7,27,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银收-0001,1,收到 和立母公司 资金调拨,100206,100206\银行存款\中信银行,【银行账户：中信银行佛山南海大道支行1434】,人民币,"50,000.00",,,
7,27,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银收-0001,2,收到 和立母公司 资金调拨,224101,224101\其他应付款\单位往来,【客商：广东和立交通养护科技有限公司】【款项名称：无】【绩效部门hl：工程】,人民币,,"50,000.00",,
7,28,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0003,1,付 广东华粤税务师事务所有限公司 2022年企业所得税纳税申报 税审费用,660219,660219\管理费用\咨询费,【部门：和立佛山分公司本部】【绩效部门hl：公司本部】,人民币,"2,000.00",,,
7,28,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0003,2,付 广东华粤税务师事务所有限公司 2022年企业所得税纳税申报 税审费用,100206,100206\银行存款\中信银行,【银行账户：中信银行佛山南海大道支行1434】,人民币,,"2,000.00",,
7,28,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0004,1,付 7月职工工资,2211010101,2211010101\应付职工薪酬\短期薪酬\工资薪金\工资、奖金、津贴和补贴,【绩效部门hl：工程】,人民币,"58,468.00",,,
7,28,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0004,2,付 7月职工工资,100206,100206\银行存款\中信银行,【银行账户：中信银行佛山南海大道支行1434】,人民币,,"36,539.66",,
7,28,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0004,3,付 7月职工工资 个人养老保险金,1221020301,1221020301\其他应收款\员工往来\个人自负费用\养老保险金,,人民币,,"5,694.64",,
7,28,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0004,4,付 7月职工工资 个人医疗保险金,1221020302,1221020302\其他应收款\员工往来\个人自负费用\医疗保险金,,人民币,,"1,462.60",,
7,28,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0004,5,付 7月职工工资 个人失业保险金,1221020303,1221020303\其他应收款\员工往来\个人自负费用\失业保险金,,人民币,,152.04,,
7,28,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0004,6,付 7月职工工资 个人住房公积金,224104,224104\其他应付款\应付住房公积金,【绩效部门hl：工程】,人民币,,"9,122.00",,
7,28,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0004,7,付 7月职工工资 企业年金,1221020305,1221020305\其他应收款\员工往来\个人自负费用\企业年金（个人部分）,,人民币,,761.00,,
7,28,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0004,8,付 7月职工工资 个人所得税,222108,222108\应交税费\应交个人所得税,【绩效部门hl：工程】,人民币,,"4,736.06",,
7,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,1,列 和立代付 7月社保费 养老保险,22110201,22110201\应付职工薪酬\应付社会保险费\养老保险金,【绩效部门hl：工程】,人民币,"9,965.62",,,
7,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,2,列 和立代付 7月社保费 医疗保险,22110203,22110203\应付职工薪酬\应付社会保险费\医疗保险费,【绩效部门hl：工程】,人民币,"5,009.40",,,
7,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,3,列 和立代付 7月社保费 失业保险,22110204,22110204\应付职工薪酬\应付社会保险费\失业保险金,【绩效部门hl：工程】,人民币,608.18,,,
7,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,4,列 和立代付 7月社保费 工伤保险,22110205,22110205\应付职工薪酬\应付社会保险费\工伤保险金,【绩效部门hl：工程】,人民币,349.71,,,
7,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,5,列 和立代付 7月社保费 养老保险-个人,1221020301,1221020301\其他应收款\员工往来\个人自负费用\养老保险金,,人民币,"5,694.64",,,
7,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,6,列 和立代付 7月社保费 医疗保险-个人,1221020302,1221020302\其他应收款\员工往来\个人自负费用\医疗保险金,,人民币,"1,462.60",,,
7,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,7,列 和立代付 7月社保费 失业保险-个人,1221020303,1221020303\其他应收款\员工往来\个人自负费用\失业保险金,,人民币,152.04,,,
7,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,8,列 和立代付 7月社保费,224101,224101\其他应付款\单位往来,【客商：广东和立交通养护科技有限公司】【款项名称：无】【绩效部门hl：工程】,人民币,,"23,242.19",,
7,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0002,1,列 和立代付 佛山分公司 6月工会经费,221105,221105\应付职工薪酬\应付职工工会经费,【绩效部门hl：工程】,人民币,"1,169.36",,,
7,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0002,2,列 和立代付 佛山分公司 6月工会经费,224101,224101\其他应付款\单位往来,【客商：广东和立交通养护科技有限公司】【款项名称：无】【绩效部门hl：工程】,人民币,,"1,169.36",,
7,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0003,1,列 和立 代付 6月公积金 单位,221106,221106\应付职工薪酬\应付住房公积金,【绩效部门hl：工程】,人民币,"7,308.00",,,
7,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0003,2,列 和立 代付 6月公积金 个人,224104,224104\其他应付款\应付住房公积金,【绩效部门hl：工程】,人民币,"7,308.00",,,
7,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0003,3,列 和立 代付 6月公积金,224101,224101\其他应付款\单位往来,【客商：广东和立交通养护科技有限公司】【款项名称：无】【绩效部门hl：工程】,人民币,,"14,616.00",,
7,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0004,1,计提 7月职工工资  研发中心,53010101,53010101\研发支出\费用化支出\工资薪金,【部门：研发中心】【绩效部门hl：工程】,人民币,"58,468.00",,,
7,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0004,2,计提 7月职工工资,2211010101,2211010101\应付职工薪酬\短期薪酬\工资薪金\工资、奖金、津贴和补贴,【绩效部门hl：工程】,人民币,,"58,468.00",,
7,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0005,1,计提 7月社保 养老保险 单位 研发中心,5301010201,5301010201\研发支出\费用化支出\社会保险费\养老保险金,【部门：研发中心】【绩效部门hl：工程】,人民币,"9,965.62",,,
7,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0005,2,计提 7月社保 医疗保险 单位 研发中心,5301010203,5301010203\研发支出\费用化支出\社会保险费\医疗保险费,【部门：研发中心】【绩效部门hl：工程】,人民币,"5,009.40",,,
7,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0005,3,计提 7月社保 失业保险 单位 研发中心,5301010204,5301010204\研发支出\费用化支出\社会保险费\失业保险金,【部门：研发中心】【绩效部门hl：工程】,人民币,608.18,,,
7,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0005,4,计提 7月社保 工伤保险 单位 研发中心,5301010205,5301010205\研发支出\费用化支出\社会保险费\工伤保险金,【部门：研发中心】【绩效部门hl：工程】,人民币,349.71,,,
7,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0005,5,计提 7月社保 养老保险 单位,22110201,22110201\应付职工薪酬\应付社会保险费\养老保险金,【绩效部门hl：工程】,人民币,,"9,965.62",,
7,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0005,6,计提 7月社保 医疗保险 单位,22110203,22110203\应付职工薪酬\应付社会保险费\医疗保险费,【绩效部门hl：工程】,人民币,,"5,009.40",,
7,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0005,7,计提 7月社保 失业保险 单位,22110204,22110204\应付职工薪酬\应付社会保险费\失业保险金,【绩效部门hl：工程】,人民币,,608.18,,
7,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0005,8,计提 7月社保 工伤保险 单位,22110205,22110205\应付职工薪酬\应付社会保险费\工伤保险金,【绩效部门hl：工程】,人民币,,349.71,,
7,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0006,1,计提 7月工会经费 研发中心 58468*2%=1169.36,660207,660207\管理费用\工会经费,【部门：研发中心】【绩效部门hl：工程】,人民币,"1,169.36",,,
7,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0006,2,计提 7月工会经费 研发中心,221105,221105\应付职工薪酬\应付职工工会经费,【绩效部门hl：工程】,人民币,,"1,169.36",,
7,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0007,1,计提 7月公积金-单位 研发中心,53010104,53010104\研发支出\费用化支出\住房公积金,【部门：研发中心】【绩效部门hl：工程】,人民币,"9,122.00",,,
7,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0007,2,计提 7月公积金-单位 研发中心,221106,221106\应付职工薪酬\应付住房公积金,【绩效部门hl：工程】,人民币,,"9,122.00",,
8,1,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0001,1,银行划扣手续费,660304,660304\财务费用\银行手续费,【绩效部门hl：公司本部】,人民币,3.60,,,
8,1,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0001,2,银行划扣手续费,100206,100206\银行存款\中信银行,【银行账户：中信银行佛山南海大道支行1434】,人民币,,3.60,,
8,11,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0002,1,缴纳 7月 个人所得税,222108,222108\应交税费\应交个人所得税,【绩效部门hl：工程】,人民币,"4,736.06",,,
8,11,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0002,2,缴纳 7月 个人所得税,100206,100206\银行存款\中信银行,【银行账户：中信银行佛山南海大道支行1434】,人民币,,"4,736.06",,
8,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,1,列 和立代付 佛山分公司 7月工会经费,221105,221105\应付职工薪酬\应付职工工会经费,【绩效部门hl：工程】,人民币,"1,169.36",,,
8,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,2,列 和立代付 佛山分公司 7月工会经费,224101,224101\其他应付款\单位往来,【客商：广东和立交通养护科技有限公司】【款项名称：无】【绩效部门hl：工程】,人民币,,"1,169.36",,
8,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0002,1,列 和立 代付 7月公积金 单位,221106,221106\应付职工薪酬\应付住房公积金,【绩效部门hl：工程】,人民币,"9,122.00",,,
8,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0002,2,列 和立 代付 7月公积金 个人,224104,224104\其他应付款\应付住房公积金,【绩效部门hl：工程】,人民币,"9,122.00",,,
8,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0002,3,列 和立 代付 7月公积金,224101,224101\其他应付款\单位往来,【客商：广东和立交通养护科技有限公司】【款项名称：无】【绩效部门hl：工程】,人民币,,"18,244.00",,
9,21,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银收-0001,1,收 银行存款利息收入,100206,100206\银行存款\中信银行,【银行账户：中信银行佛山南海大道支行1434】,人民币,18.07,,,
9,21,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银收-0001,2,收 银行存款利息收入,66030201,66030201\财务费用\利息收入\银行利息收入,【绩效部门hl：公司本部】,人民币,-18.07,,,
9,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,1,计提 7月企业年金,5301010202,5301010202\研发支出\费用化支出\社会保险费\补充养老保险,【部门：研发中心】【绩效部门hl：工程】,人民币,"3,680.34",,,
9,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,2,计提 7月企业年金,22110202,22110202\应付职工薪酬\应付社会保险费\补充养老保险,【绩效部门hl：工程】,人民币,,"3,680.34",,
12,20,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0001,1,扣缴 12月合同印花税,222111,222111\应交税费\应交印花税,【绩效部门hl：公司本部】,人民币,46.99,,,
12,20,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0001,2,扣缴 12月合同印花税,100206,100206\银行存款\中信银行,【银行账户：中信银行佛山南海大道支行1434】,人民币,,46.99,,
12,20,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0001,3,结转 12月合同印花税,640307,640307\税金及附加\印花税,【绩效部门hl：公司本部】,人民币,46.99,,,
12,20,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0001,4,结转 12月合同印花税,222111,222111\应交税费\应交印花税,【绩效部门hl：公司本部】,人民币,,46.99,,
12,21,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银收-0001,1,收 银行存款利息收入,100206,100206\银行存款\中信银行,【银行账户：中信银行佛山南海大道支行1434】,人民币,16.36,,,
12,21,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银收-0001,2,收 银行存款利息收入,66030201,66030201\财务费用\利息收入\银行利息收入,【绩效部门hl：公司本部】,人民币,-16.36,,,
12,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,1,结转 研发支出,660220,660220\管理费用\研究开发费,【部门：研发中心】【绩效部门hl：工程】,人民币,"588,842.85",,,
12,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,2,结转 研发支出,53010101,53010101\研发支出\费用化支出\工资薪金,【部门：研发中心】【绩效部门hl：工程】,人民币,,"415,676.00",,
12,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,3,结转 研发支出,5301010201,5301010201\研发支出\费用化支出\社会保险费\养老保险金,【部门：研发中心】【绩效部门hl：工程】,人民币,,"60,320.26",,
12,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,4,结转 研发支出,5301010202,5301010202\研发支出\费用化支出\社会保险费\补充养老保险,【部门：研发中心】【绩效部门hl：工程】,人民币,,"25,762.38",,
12,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,5,结转 研发支出,5301010203,5301010203\研发支出\费用化支出\社会保险费\医疗保险费,【部门：研发中心】【绩效部门hl：工程】,人民币,,"30,040.50",,
12,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,6,结转 研发支出,5301010204,5301010204\研发支出\费用化支出\社会保险费\失业保险金,【部门：研发中心】【绩效部门hl：工程】,人民币,,"2,362.20",,
12,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,7,结转 研发支出,5301010205,5301010205\研发支出\费用化支出\社会保险费\工伤保险金,【部门：研发中心】【绩效部门hl：工程】,人民币,,"1,711.51",,
12,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,8,结转 研发支出,53010104,53010104\研发支出\费用化支出\住房公积金,【部门：研发中心】【绩效部门hl：工程】,人民币,,"52,970.00",,
12,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0002,1,损益结转,4103,4103\本年利润,【绩效部门hl：公司本部】,人民币,"600,050.09",,,
12,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0002,2,损益结转,660304,660304\财务费用\银行手续费,【绩效部门hl：公司本部】,人民币,,219.60,,
12,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0002,3,损益结转,66030201,66030201\财务费用\利息收入\银行利息收入,【绩效部门hl：公司本部】,人民币,,-188.87,,
12,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0002,4,损益结转,640307,640307\税金及附加\印花税,【绩效部门hl：公司本部】,人民币,,46.99,,
12,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0002,5,损益结转,660220,660220\管理费用\研究开发费,【部门：研发中心】【绩效部门hl：工程】,人民币,,"588,842.85",,
12,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0002,6,损益结转,660219,660219\管理费用\咨询费,【部门：和立佛山分公司本部】【绩效部门hl：工程】,人民币,,"2,000.00",,
12,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0002,7,损益结转,660207,660207\管理费用\工会经费,【部门：研发中心】【绩效部门hl：工程】,人民币,,"8,329.52",,
12,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0002,8,损益结转,660201,660201\管理费用\工资薪金,【部门：研发中心】【绩效部门hl：工程】,人民币,,800.00,,
12,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0003,1,结转 其他收益,4103,4103\本年利润,【绩效部门hl：公司本部】,人民币,,614.88,,
12,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0003,2,结转 其他收益,611399,611399\其他收益\其他,【绩效部门hl：工程】,人民币,614.88,,,
12,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0004,1,结转 本年利润,410402,410402\利润分配\未分配利润,【绩效部门hl：公司本部】,人民币,"599,435.21",,,
12,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0004,2,结转 本年利润,4103,4103\本年利润,【绩效部门hl：公司本部】,人民币,,"599,435.21",,
