月,日,核算账簿名称,凭证号,分录号,摘要,科目编码,科目名称,辅助项,币种,借方-本币,贷方-本币,核销信息,结算信息
5,20,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0002,3,盛翔公司代缴4月职工住房公积金,1310,1310\内部往来,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,,"4,068.00",,
5,26,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0003,1,付 广东盛翔交通工程检测有限公司往来款,1310,1310\内部往来,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"400,000.00",,,
5,26,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0003,2,付 广东盛翔交通工程检测有限公司往来款,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,,"400,000.00",,
5,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0004,1,缴纳2024年度企业所得税,222104,222104\应交税费\应交所得税,【绩效部门hl：盛翔本部】,人民币,"971,619.86",,,
5,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0004,2,缴纳2024年度企业所得税,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,,"971,619.86",,
5,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0004,3,补计提2024年度企业所得税,680102,680102\所得税费用\其他,【绩效部门hl：盛翔本部】,人民币,"971,619.86",,,
5,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0004,4,补计提2024年度企业所得税,222104,222104\应交税费\应交所得税,【绩效部门hl：盛翔本部】,人民币,,"971,619.86",,
5,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银收-0001,1,收 广东盛翔交通工程检测有限公司往来款,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,"970,000.00",,,
5,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银收-0001,2,收 广东盛翔交通工程检测有限公司往来款,1310,1310\内部往来,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,,"970,000.00",,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0003,1,计提5月职工工资,510101,510101\制造费用\工资薪金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"15,918.00",,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0003,2,计提5月职工工资,2211010101,2211010101\应付职工薪酬\短期薪酬\工资薪金\工资、奖金、津贴和补贴,【绩效部门hl：盛翔本部】,人民币,,"15,918.00",,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0004,1,计提5月工会经费,660207,660207\管理费用\工会经费,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,318.36,,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0004,2,计提5月工会经费,221105,221105\应付职工薪酬\应付职工工会经费,【绩效部门hl：盛翔本部】,人民币,,318.36,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,1,计提5月职工社保费,51010201,51010201\制造费用\社会保险费\养老保险金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"2,959.04",,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,2,计提5月职工社保费,51010205,51010205\制造费用\社会保险费\工伤保险金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,73.98,,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,3,计提5月职工社保费,51010203,51010203\制造费用\社会保险费\医疗保险费,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,989.43,,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,4,计提5月职工社保费,51010204,51010204\制造费用\社会保险费\失业保险金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,147.95,,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,5,计提5月职工社保费,22110201,22110201\应付职工薪酬\应付社会保险费\养老保险金,【绩效部门hl：盛翔本部】,人民币,,"2,959.04",,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,6,计提5月职工社保费,22110205,22110205\应付职工薪酬\应付社会保险费\工伤保险金,【绩效部门hl：盛翔本部】,人民币,,73.98,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,7,计提5月职工社保费,22110203,22110203\应付职工薪酬\应付社会保险费\医疗保险费,【绩效部门hl：盛翔本部】,人民币,,989.43,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,8,计提5月职工社保费,22110204,22110204\应付职工薪酬\应付社会保险费\失业保险金,【绩效部门hl：盛翔本部】,人民币,,147.95,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,1,盛翔公司代付5月职工社保费-养老,22110201,22110201\应付职工薪酬\应付社会保险费\养老保险金,【绩效部门hl：盛翔本部】,人民币,"2,959.04",,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,2,盛翔公司代付5月职工社保费-工伤,22110205,22110205\应付职工薪酬\应付社会保险费\工伤保险金,【绩效部门hl：盛翔本部】,人民币,73.98,,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,3,盛翔公司代付5月职工社保费-医疗,22110203,22110203\应付职工薪酬\应付社会保险费\医疗保险费,【绩效部门hl：盛翔本部】,人民币,989.43,,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,4,盛翔公司代付5月职工社保费-失业,22110204,22110204\应付职工薪酬\应付社会保险费\失业保险金,【绩效部门hl：盛翔本部】,人民币,147.95,,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,5,盛翔公司代付5月职工社保费-个人养老部分,1221020301,1221020301\其他应收款\员工往来\个人自负费用\养老保险金,【绩效部门hl：盛翔本部】,人民币,"1,479.52",,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,6,盛翔公司代付5月职工社保费-个人医疗部分,1221020302,1221020302\其他应收款\员工往来\个人自负费用\医疗保险金,【绩效部门hl：盛翔本部】,人民币,369.88,,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,7,盛翔公司代付5月职工社保费-个人失业部分,1221020303,1221020303\其他应收款\员工往来\个人自负费用\失业保险金,【绩效部门hl：盛翔本部】,人民币,36.99,,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,8,盛翔公司代付5月职工社保费,1310,1310\内部往来,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,,"6,056.79",,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0007,1,计提5月职工住房公积金,510107,510107\制造费用\住房公积金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"1,849.00",,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0007,2,计提5月职工住房公积金,221106,221106\应付职工薪酬\应付住房公积金,【绩效部门hl：盛翔本部】,人民币,,"1,849.00",,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0008,1,计提使用权资产折旧-江门市蓬江区江门万达广场17幢1212室,510115,510115\制造费用\折旧费,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"1,750.00",,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0008,2,计提使用权资产折旧-江门市蓬江区江门万达广场17幢1212室,164201,164201\使用权资产累计折旧\房屋及建筑物,【绩效部门hl：盛翔本部】【物业地址：江门市蓬江区江门万达广场17幢1212室】,人民币,,"1,750.00",,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0005,1,付 5月职工工资,2211010101,2211010101\应付职工薪酬\短期薪酬\工资薪金\工资、奖金、津贴和补贴,【绩效部门hl：盛翔本部】,人民币,"15,918.00",,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0005,2,代扣个人养老保险,1221020301,1221020301\其他应收款\员工往来\个人自负费用\养老保险金,【绩效部门hl：盛翔本部】,人民币,,"1,479.52",,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0005,3,代扣个人医疗保险,1221020302,1221020302\其他应收款\员工往来\个人自负费用\医疗保险金,【绩效部门hl：盛翔本部】,人民币,,369.88,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0005,4,代扣个人失业保险,1221020303,1221020303\其他应收款\员工往来\个人自负费用\失业保险金,【绩效部门hl：盛翔本部】,人民币,,36.99,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0005,5,代扣个人住房公积金,224104,224104\其他应付款\应付住房公积金,【绩效部门hl：盛翔本部】,人民币,,"2,219.00",,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0005,6,代扣个人企业年金,1221020305,1221020305\其他应收款\员工往来\个人自负费用\企业年金（个人部分）,【绩效部门hl：盛翔本部】,人民币,,239.00,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0005,7,代扣个人所得税,222108,222108\应交税费\应交个人所得税,【绩效部门hl：盛翔本部】,人民币,,152.21,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0005,8,付 5月职工工资,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,,"11,421.40",,
6,1,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0001,1,付 中信银行普通转账（跨行）手续费,660304,660304\财务费用\银行手续费,【绩效部门hl：盛翔本部】,人民币,7.20,,,
6,1,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0001,2,付 中信银行普通转账（跨行）手续费,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,,7.20,,
6,3,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0002,1,付 中信银行 数字证书年费,660304,660304\财务费用\银行手续费,【绩效部门hl：盛翔本部】,人民币,100.00,,,
6,3,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0002,2,付 中信银行 数字证书年费,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,,100.00,,
6,16,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0003,1,缴纳5月员工个人所得税,222108,222108\应交税费\应交个人所得税,【绩效部门hl：盛翔本部】,人民币,152.21,,,
6,16,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0003,2,缴纳5月员工个人所得税,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,,152.21,,
6,20,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0001,1,盛翔公司代缴5月工会经费,221105,221105\应付职工薪酬\应付职工工会经费,【绩效部门hl：盛翔本部】,人民币,318.36,,,
6,20,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0001,2,盛翔公司代缴5月工会经费,1310,1310\内部往来,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,,318.36,,
6,21,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银收-0001,1,收 中信银行季度结息,66030201,66030201\财务费用\利息收入\银行利息收入,【绩效部门hl：盛翔本部】,人民币,-102.71,,,
6,21,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银收-0001,2,收 中信银行季度结息,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,102.71,,,
6,25,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0002,1,盛翔公司代缴5月职工住房公积金-单位,221106,221106\应付职工薪酬\应付住房公积金,【绩效部门hl：盛翔本部】,人民币,"1,849.00",,,
6,25,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0002,2,盛翔公司代缴5月职工住房公积金-个人,224104,224104\其他应付款\应付住房公积金,【绩效部门hl：盛翔本部】,人民币,"2,219.00",,,
6,25,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0002,3,盛翔公司代缴5月职工住房公积金,1310,1310\内部往来,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,,"4,068.00",,
6,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0003,1,计提6月职工工资,510101,510101\制造费用\工资薪金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"15,918.00",,,
6,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0003,2,计提6月职工工资,2211010101,2211010101\应付职工薪酬\短期薪酬\工资薪金\工资、奖金、津贴和补贴,【绩效部门hl：盛翔本部】,人民币,,"15,918.00",,
6,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,1,计提6月职工社保费,51010201,51010201\制造费用\社会保险费\养老保险金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"2,959.04",,,
6,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,2,计提6月职工社保费,51010205,51010205\制造费用\社会保险费\工伤保险金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,73.98,,,
6,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,3,计提6月职工社保费,51010203,51010203\制造费用\社会保险费\医疗保险费,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,989.43,,,
6,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,4,计提6月职工社保费,51010204,51010204\制造费用\社会保险费\失业保险金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,147.95,,,
6,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,5,计提6月职工社保费,22110201,22110201\应付职工薪酬\应付社会保险费\养老保险金,【绩效部门hl：盛翔本部】,人民币,,"2,959.04",,
6,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,6,计提6月职工社保费,22110205,22110205\应付职工薪酬\应付社会保险费\工伤保险金,【绩效部门hl：盛翔本部】,人民币,,73.98,,
6,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,7,计提6月职工社保费,22110203,22110203\应付职工薪酬\应付社会保险费\医疗保险费,【绩效部门hl：盛翔本部】,人民币,,989.43,,
6,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,8,计提6月职工社保费,22110204,22110204\应付职工薪酬\应付社会保险费\失业保险金,【绩效部门hl：盛翔本部】,人民币,,147.95,,
6,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,1,盛翔公司代付6月职工社保费-养老,22110201,22110201\应付职工薪酬\应付社会保险费\养老保险金,【绩效部门hl：盛翔本部】,人民币,"2,959.04",,,
6,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,2,盛翔公司代付6月职工社保费-工伤,22110205,22110205\应付职工薪酬\应付社会保险费\工伤保险金,【绩效部门hl：盛翔本部】,人民币,73.98,,,
6,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,3,盛翔公司代付6月职工社保费-医疗,22110203,22110203\应付职工薪酬\应付社会保险费\医疗保险费,【绩效部门hl：盛翔本部】,人民币,989.43,,,
6,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,4,盛翔公司代付6月职工社保费-失业,22110204,22110204\应付职工薪酬\应付社会保险费\失业保险金,【绩效部门hl：盛翔本部】,人民币,147.95,,,
6,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,5,盛翔公司代付6月职工社保费-个人养老部分,1221020301,1221020301\其他应收款\员工往来\个人自负费用\养老保险金,【绩效部门hl：盛翔本部】,人民币,"1,479.52",,,
6,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,6,盛翔公司代付6月职工社保费-个人医疗部分,1221020302,1221020302\其他应收款\员工往来\个人自负费用\医疗保险金,【绩效部门hl：盛翔本部】,人民币,369.88,,,
6,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,7,盛翔公司代付6月职工社保费-个人失业部分,1221020303,1221020303\其他应收款\员工往来\个人自负费用\失业保险金,【绩效部门hl：盛翔本部】,人民币,36.99,,,
6,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,8,盛翔公司代付6月职工社保费,1310,1310\内部往来,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,,"6,056.79",,
6,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0007,1,计提6月职工住房公积金,510107,510107\制造费用\住房公积金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"1,849.00",,,
6,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0007,2,计提6月职工住房公积金,221106,221106\应付职工薪酬\应付住房公积金,【绩效部门hl：盛翔本部】,人民币,,"1,849.00",,
6,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0008,1,计提使用权资产折旧-江门市蓬江区江门万达广场17幢1212室,510115,510115\制造费用\折旧费,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"1,750.00",,,
6,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0008,2,计提使用权资产折旧-江门市蓬江区江门万达广场17幢1212室,164201,164201\使用权资产累计折旧\房屋及建筑物,【绩效部门hl：盛翔本部】【物业地址：江门市蓬江区江门万达广场17幢1212室】,人民币,,"1,750.00",,
6,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0004,1,付 6月职工工资,2211010101,2211010101\应付职工薪酬\短期薪酬\工资薪金\工资、奖金、津贴和补贴,【绩效部门hl：盛翔本部】,人民币,"15,918.00",,,
6,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0004,2,代扣个人养老保险,1221020301,1221020301\其他应收款\员工往来\个人自负费用\养老保险金,【绩效部门hl：盛翔本部】,人民币,,"1,479.52",,
6,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0004,3,代扣个人医疗保险,1221020302,1221020302\其他应收款\员工往来\个人自负费用\医疗保险金,【绩效部门hl：盛翔本部】,人民币,,369.88,,
6,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0004,4,代扣个人失业保险,1221020303,1221020303\其他应收款\员工往来\个人自负费用\失业保险金,【绩效部门hl：盛翔本部】,人民币,,36.99,,
6,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0004,5,代扣个人住房公积金,224104,224104\其他应付款\应付住房公积金,【绩效部门hl：盛翔本部】,人民币,,"2,219.00",,
6,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0004,6,代扣个人企业年金,1221020305,1221020305\其他应收款\员工往来\个人自负费用\企业年金（个人部分）,【绩效部门hl：盛翔本部】,人民币,,239.00,,
6,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0004,7,代扣个人所得税,222108,222108\应交税费\应交个人所得税,【绩效部门hl：盛翔本部】,人民币,,152.21,,
6,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0004,8,付 6月职工工资,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,,"11,421.40",,
6,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0004,1,计提6月工会经费,660207,660207\管理费用\工会经费,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,318.36,,,
6,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0004,2,计提6月工会经费,221105,221105\应付职工薪酬\应付职工工会经费,【绩效部门hl：盛翔本部】,人民币,,318.36,,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0009,1,计提应收账款坏账准备,670202,670202\信用减值损失\应收账款减值损失,【绩效部门hl：盛翔本部】,人民币,"45,000.00",,,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0009,2,计提应收账款坏账准备,123101,123101\坏账准备\应收账款坏账准备,【绩效部门hl：盛翔本部】,人民币,,"45,000.00",,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0010,1,计提递延所得税资产,18110101,18110101\递延所得税资产\资产减值准备\坏账准备,【绩效部门hl：盛翔本部】,人民币,"6,750.00",,,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0010,2,计提递延所得税资产,680103,680103\所得税费用\递延所得税资产,【绩效部门hl：盛翔本部】,人民币,"-6,750.00",,,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0011,1,计提递延所得税负债,680104,680104\所得税费用\递延所得税负债,【绩效部门hl：盛翔本部】,人民币,-787.50,,,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0011,2,计提递延所得税负债,290102,290102\递延所得税负债\使用权资产折旧,【绩效部门hl：盛翔本部】,人民币,,-787.50,,
7,1,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0001,1,付 中信银行普通转账（跨行）手续费,660304,660304\财务费用\银行手续费,【绩效部门hl：盛翔本部】,人民币,7.20,,,
7,1,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0001,2,付 中信银行普通转账（跨行）手续费,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,,7.20,,
7,14,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0002,1,缴纳6月员工个人所得税,222108,222108\应交税费\应交个人所得税,【绩效部门hl：盛翔本部】,人民币,152.21,,,
7,14,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0002,2,缴纳6月员工个人所得税,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,,152.21,,
7,22,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0001,1,盛翔公司代缴6月工会经费,221105,221105\应付职工薪酬\应付职工工会经费,【绩效部门hl：盛翔本部】,人民币,318.36,,,
7,22,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0001,2,盛翔公司代缴6月工会经费,1310,1310\内部往来,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,,318.36,,
7,22,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0002,1,盛翔公司代缴6月职工住房公积金-单位,221106,221106\应付职工薪酬\应付住房公积金,【绩效部门hl：盛翔本部】,人民币,"1,849.00",,,
7,22,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0002,2,盛翔公司代缴6月职工住房公积金-个人,224104,224104\其他应付款\应付住房公积金,【绩效部门hl：盛翔本部】,人民币,"2,219.00",,,
7,22,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0002,3,盛翔公司代缴6月职工住房公积金,1310,1310\内部往来,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,,"4,068.00",,
7,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0003,1,计提7月职工工资,510101,510101\制造费用\工资薪金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"15,918.00",,,
7,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0003,2,计提7月职工工资,2211010101,2211010101\应付职工薪酬\短期薪酬\工资薪金\工资、奖金、津贴和补贴,【绩效部门hl：盛翔本部】,人民币,,"15,918.00",,
7,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0004,1,计提7月工会经费,660207,660207\管理费用\工会经费,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,318.36,,,
7,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0004,2,计提7月工会经费,221105,221105\应付职工薪酬\应付职工工会经费,【绩效部门hl：盛翔本部】,人民币,,318.36,,
7,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,1,计提7月职工社保费,51010201,51010201\制造费用\社会保险费\养老保险金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"3,815.68",,,
7,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,2,计提7月职工社保费,51010205,51010205\制造费用\社会保险费\工伤保险金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,95.39,,,
7,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,3,计提7月职工社保费,51010203,51010203\制造费用\社会保险费\医疗保险费,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"1,275.87",,,
7,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,4,计提7月职工社保费,51010204,51010204\制造费用\社会保险费\失业保险金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,190.78,,,
7,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,5,计提7月职工社保费,22110201,22110201\应付职工薪酬\应付社会保险费\养老保险金,【绩效部门hl：盛翔本部】,人民币,,"3,815.68",,
7,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,6,计提7月职工社保费,22110205,22110205\应付职工薪酬\应付社会保险费\工伤保险金,【绩效部门hl：盛翔本部】,人民币,,95.39,,
7,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,7,计提7月职工社保费,22110203,22110203\应付职工薪酬\应付社会保险费\医疗保险费,【绩效部门hl：盛翔本部】,人民币,,"1,275.87",,
7,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,8,计提7月职工社保费,22110204,22110204\应付职工薪酬\应付社会保险费\失业保险金,【绩效部门hl：盛翔本部】,人民币,,190.78,,
7,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,1,盛翔公司代付7月职工社保费-养老,22110201,22110201\应付职工薪酬\应付社会保险费\养老保险金,【绩效部门hl：盛翔本部】,人民币,"3,815.68",,,
7,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,2,盛翔公司代付7月职工社保费-工伤,22110205,22110205\应付职工薪酬\应付社会保险费\工伤保险金,【绩效部门hl：盛翔本部】,人民币,95.39,,,
7,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,3,盛翔公司代付7月职工社保费-医疗,22110203,22110203\应付职工薪酬\应付社会保险费\医疗保险费,【绩效部门hl：盛翔本部】,人民币,"1,275.87",,,
7,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,4,盛翔公司代付7月职工社保费-失业,22110204,22110204\应付职工薪酬\应付社会保险费\失业保险金,【绩效部门hl：盛翔本部】,人民币,190.78,,,
7,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,5,盛翔公司代付7月职工社保费-个人养老部分,1221020301,1221020301\其他应收款\员工往来\个人自负费用\养老保险金,【绩效部门hl：盛翔本部】,人民币,"1,907.84",,,
7,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,6,盛翔公司代付7月职工社保费-个人医疗部分,1221020302,1221020302\其他应收款\员工往来\个人自负费用\医疗保险金,【绩效部门hl：盛翔本部】,人民币,476.96,,,
